tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2024,2024,2024-04-14,Masters Tournament,14,"Morikawa, Collin",22085,T3,2,Augusta National Golf Club,14,72,1,10:54am,70,2.986,-0.658,1.56,1.192,2.093,5.079,295.5,0.929,0.667,0.667,64.787,41.117,3,1,0,5,10,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Morikawa, Collin",22085,T3,3,Augusta National Golf Club,14,72,1,2:25pm,69,1.07,2.539,0.012,1.68,4.23,5.3,307.9,1.0,0.611,0.9,,38.832,3,2,0,4,13,1,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Morikawa, Collin",22085,T3,4,Augusta National Golf Club,14,72,1,2:35pm,74,-0.277,-0.961,0.635,-0.913,-1.24,-1.517,300.5,0.643,0.778,0.375,33.329,33.002,1,5,0,3,12,1,2
pga,2024,2024,2024-04-14,Masters Tournament,14,"Homa, Max",17538,T3,1,Augusta National Golf Club,14,72,1,3:54pm,67,3.889,0.248,1.454,0.837,2.538,6.427,297.2,0.857,0.611,0.625,66.376,41.98,4,1,0,7,9,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Homa, Max",17538,T3,2,Augusta National Golf Club,14,72,1,10:18am,71,0.158,0.71,3.798,-0.587,3.921,4.079,294.8,0.571,0.833,1.0,20.819,48.784,3,2,0,2,15,1,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Homa, Max",17538,T3,3,Augusta National Golf Club,14,72,1,2:45pm,73,-0.119,0.666,0.097,0.656,1.419,1.3,309.4,0.857,0.667,0.625,99.182,30.186,3,3,0,0,17,1,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Homa, Max",17538,T3,4,Augusta National Golf Club,14,72,1,2:25pm,73,-1.109,0.434,-1.068,1.226,0.592,-0.517,308.4,0.929,0.722,0.444,56.717,32.79,1,3,0,3,12,2,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"DeChambeau, Bryson",19841,T6,1,Augusta National Golf Club,14,72,1,11:18am,65,3.7,0.648,2.039,2.041,4.727,8.427,323.0,0.714,0.833,0.857,41.24,36.524,7,1,0,8,9,1,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"DeChambeau, Bryson",19841,T6,2,Augusta National Golf Club,14,72,1,11:54am,73,0.25,-1.034,0.152,2.711,1.829,2.079,326.0,0.857,0.611,0.4,69.484,43.698,8,3,0,3,11,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"DeChambeau, Bryson",19841,T6,3,Augusta National Golf Club,14,72,1,2:45pm,75,-1.297,-0.459,0.226,0.83,0.597,-0.7,310.6,0.786,0.5,0.556,129.659,41.497,4,4,0,4,8,5,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"DeChambeau, Bryson",19841,T6,4,Augusta National Golf Club,14,72,1,2:15pm,73,-1.021,-0.284,-0.425,1.213,0.504,-0.517,323.7,0.643,0.5,0.462,64.942,39.611,4,3,0,2,13,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Smith, Cameron",15856,T6,1,Augusta National Golf Club,14,72,1,1:24pm,71,1.166,0.152,1.136,-0.027,1.261,2.427,295.7,0.714,0.778,0.625,46.889,51.93,3,3,0,3,14,0,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Smith, Cameron",15856,T6,2,Augusta National Golf Club,14,72,1,2:00pm,72,1.495,1.741,0.235,-0.393,1.583,3.079,291.4,0.571,0.5,0.9,73.621,45.368,2,2,0,3,12,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Smith, Cameron",15856,T6,3,Augusta National Golf Club,14,72,1,1:45pm,72,-0.052,0.985,1.025,0.343,2.352,2.3,297.4,0.786,0.667,0.833,120.579,27.148,1,2,0,1,16,1,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Smith, Cameron",15856,T6,4,Augusta National Golf Club,14,72,1,1:55pm,71,1.64,3.18,-2.763,-0.574,-0.157,1.483,304.6,0.714,0.444,0.8,48.673,47.207,5,5,1,0,16,1,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Schauffele, Xander",19895,8,1,Augusta National Golf Club,14,72,1,1:12pm,72,-0.617,0.247,1.706,0.091,2.044,1.427,304.8,0.643,0.722,0.625,57.247,31.659,1,2,0,2,14,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Schauffele, Xander",19895,8,2,Augusta National Golf Club,14,72,1,1:48pm,72,1.555,0.733,0.821,-0.03,1.523,3.079,307.0,0.571,0.5,0.75,65.155,41.777,4,1,0,2,14,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Schauffele, Xander",19895,8,3,Augusta National Golf Club,14,72,1,12:55pm,70,1.804,1.043,1.253,0.2,2.496,4.3,306.3,0.643,0.667,0.875,62.984,31.478,2,3,0,2,16,0,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Schauffele, Xander",19895,8,4,Augusta National Golf Club,14,72,1,2:15pm,73,-1.111,-0.935,1.132,0.398,0.595,-0.517,311.4,0.714,0.611,0.444,63.107,41.036,5,4,0,4,9,5,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Zalatoris, Will",19428,T9,1,Augusta National Golf Club,14,72,1,12:48pm,70,0.448,0.585,1.747,0.647,2.979,3.427,300.1,0.857,0.667,0.5,,43.444,4,2,1,3,11,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Zalatoris, Will",19428,T9,2,Augusta National Golf Club,14,72,1,1:24pm,77,-1.262,0.505,-1.455,0.29,-0.66,-1.921,294.3,0.786,0.389,0.385,64.721,40.709,2,6,0,2,9,7,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Zalatoris, Will",19428,T9,3,Augusta National Golf Club,14,72,1,11:55am,72,-1.29,-0.191,2.884,0.896,3.59,2.3,308.1,0.714,0.778,0.333,80.048,28.008,4,6,0,4,10,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Zalatoris, Will",19428,T9,4,Augusta National Golf Club,14,72,1,12:35pm,69,0.262,0.952,1.91,0.36,3.221,3.483,306.6,0.643,0.556,0.7,36.98,43.901,5,4,0,5,11,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Young, Cameron",26651,T9,1,Augusta National Golf Club,14,72,1,3:42pm,70,0.266,0.71,1.646,0.806,3.161,3.427,307.0,0.714,0.778,0.5,69.467,31.996,4,3,0,6,8,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Young, Cameron",26651,T9,2,Augusta National Golf Club,14,72,1,10:06am,73,0.238,-0.032,0.397,1.475,1.84,2.079,298.1,0.857,0.611,0.429,,41.609,3,6,0,5,8,4,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Young, Cameron",26651,T9,3,Augusta National Golf Club,14,72,1,2:05pm,72,1.027,0.106,0.065,1.102,1.273,2.3,315.8,0.714,0.611,0.455,30.788,56.205,5,3,0,5,9,3,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Young, Cameron",26651,T9,4,Augusta National Golf Club,14,72,1,1:45pm,73,1.468,-3.606,0.179,1.442,-1.985,-0.517,323.1,0.714,0.722,0.5,49.58,41.206,7,5,0,3,12,2,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Hatton, Tyrrell",14796,T9,1,Augusta National Golf Club,14,72,1,3:30pm,72,0.141,0.557,0.247,0.482,1.286,1.427,303.7,0.786,0.611,0.833,95.519,55.403,6,4,0,5,9,3,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Hatton, Tyrrell",14796,T9,2,Augusta National Golf Club,14,72,1,9:48am,74,-1.571,2.037,0.644,-0.031,2.649,1.079,295.3,0.643,0.611,0.7,59.044,59.122,3,3,0,3,10,5,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Hatton, Tyrrell",14796,T9,3,Augusta National Golf Club,14,72,1,12:45pm,73,-0.998,1.139,1.196,-0.037,2.298,1.3,311.3,0.643,0.5,0.667,23.34,36.294,7,8,0,5,8,4,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Hatton, Tyrrell",14796,T9,4,Augusta National Golf Club,14,72,1,12:35pm,69,2.898,0.731,-0.485,0.34,0.586,3.483,314.8,0.714,0.444,0.833,178.266,31.739,6,3,0,5,11,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Schenk, Adam",19477,T12,1,Augusta National Golf Club,14,72,1,3:06pm,73,-0.614,0.588,-0.563,1.015,1.041,0.427,299.1,0.786,0.667,0.571,55.378,42.533,0,2,0,3,11,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Schenk, Adam",19477,T12,2,Augusta National Golf Club,14,72,1,9:24am,71,2.076,0.148,2.07,-0.214,2.003,4.079,300.7,0.571,0.611,0.714,77.763,52.691,4,3,0,4,11,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Schenk, Adam",19477,T12,3,Augusta National Golf Club,14,72,1,1:35pm,72,0.889,0.175,0.332,0.904,1.411,2.3,307.4,0.786,0.722,0.667,39.537,38.046,4,1,0,2,14,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Schenk, Adam",19477,T12,4,Augusta National Golf Club,14,72,1,1:15pm,73,-0.297,0.191,-0.215,-0.196,-0.22,-0.517,308.4,0.643,0.667,0.625,84.379,37.352,4,6,0,3,11,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Pavon, Matthieu",19960,T12,1,Augusta National Golf Club,14,72,1,3:30pm,70,0.653,1.374,1.133,0.266,2.774,3.427,299.5,0.714,0.722,0.714,136.481,32.463,2,2,0,3,14,1,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Pavon, Matthieu",19960,T12,2,Augusta National Golf Club,14,72,1,9:48am,73,-0.67,1.349,0.1,1.3,2.749,2.079,303.3,0.857,0.611,0.778,16.802,40.392,4,3,0,3,11,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Pavon, Matthieu",19960,T12,3,Augusta National Golf Club,14,72,1,2:15pm,74,0.847,-0.224,-1.465,1.142,-0.547,0.3,315.2,0.786,0.611,0.571,11.272,33.348,4,5,0,2,12,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Pavon, Matthieu",19960,T12,4,Augusta National Golf Club,14,72,1,12:55pm,72,0.196,0.225,-1.375,1.438,0.288,0.483,320.1,0.857,0.611,0.6,96.764,45.821,1,2,0,3,12,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Reed, Patrick",14838,T12,1,Augusta National Golf Club,14,72,1,3:18pm,74,0.104,0.06,0.248,-0.985,-0.677,-0.573,295.2,0.714,0.444,0.615,138.247,40.092,5,4,0,3,11,3,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Reed, Patrick",14838,T12,2,Augusta National Golf Club,14,72,1,9:36am,70,3.654,2.074,-0.371,-0.279,1.425,5.079,281.8,0.714,0.389,0.846,79.501,53.789,3,1,0,4,12,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Reed, Patrick",14838,T12,3,Augusta National Golf Club,14,72,1,1:35pm,73,-0.192,1.886,0.89,-1.284,1.492,1.3,296.4,0.643,0.611,0.8,87.122,39.185,2,8,0,3,11,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Reed, Patrick",14838,T12,4,Augusta National Golf Club,14,72,1,1:05pm,72,0.228,0.703,-0.681,0.234,0.256,0.483,315.7,0.714,0.444,0.727,25.153,42.744,5,6,0,2,14,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Davis, Cameron",17786,T12,1,Augusta National Golf Club,14,72,1,1:48pm,69,2.269,1.076,0.934,0.148,2.158,4.427,290.4,0.786,0.556,0.9,98.98,41.73,2,1,0,5,11,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Davis, Cameron",17786,T12,2,Augusta National Golf Club,14,72,1,8:12am,72,1.807,-1.009,2.532,-0.251,1.271,3.079,293.4,0.714,0.611,0.667,96.745,35.312,4,3,0,4,11,2,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Davis, Cameron",17786,T12,3,Augusta National Golf Club,14,72,1,2:25pm,73,1.061,0.502,-0.798,0.535,0.239,1.3,294.2,0.929,0.667,0.5,,38.555,5,7,0,4,10,3,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Davis, Cameron",17786,T12,4,Augusta National Golf Club,14,72,1,2:05pm,75,-2.103,-1.49,0.93,0.146,-0.414,-2.517,303.1,0.786,0.5,0.545,27.966,40.17,2,5,0,2,12,3,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Straka, Sepp",17511,T16,1,Augusta National Golf Club,14,72,1,12:06pm,73,-0.261,0.725,-0.179,0.142,0.687,0.427,294.3,0.714,0.611,0.6,58.606,39.321,0,2,0,1,15,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Straka, Sepp",17511,T16,2,Augusta National Golf Club,14,72,1,12:48pm,71,-0.519,1.288,2.171,1.138,4.598,4.079,297.4,0.786,0.778,0.5,120.101,45.058,2,3,0,3,13,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Straka, Sepp",17511,T16,3,Augusta National Golf Club,14,72,1,1:15pm,74,-1.654,0.241,0.622,1.092,1.954,0.3,300.4,0.929,0.556,0.6,,34.943,0,4,0,2,12,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Straka, Sepp",17511,T16,4,Augusta National Golf Club,14,72,1,12:55pm,72,0.535,-1.953,1.127,0.775,-0.051,0.483,313.2,0.786,0.722,0.545,87.57,36.659,6,5,0,3,12,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"An, Byeong Hun",14459,T16,1,Augusta National Golf Club,14,72,1,11:54am,70,-0.444,1.801,-0.269,2.339,3.871,3.427,318.3,0.786,0.722,0.571,121.605,38.013,6,4,0,7,6,5,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"An, Byeong Hun",14459,T16,2,Augusta National Golf Club,14,72,1,12:36pm,73,-0.11,2.547,-0.341,-0.017,2.189,2.079,303.6,0.571,0.389,0.692,54.009,56.293,4,6,0,3,11,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"An, Byeong Hun",14459,T16,3,Augusta National Golf Club,14,72,1,1:45pm,72,-1.462,0.682,2.52,0.559,3.762,2.3,318.2,0.714,0.667,0.5,50.256,34.103,6,7,0,3,12,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"An, Byeong Hun",14459,T16,4,Augusta National Golf Club,14,72,1,1:55pm,75,-1.846,-1.184,-0.096,0.609,-0.671,-2.517,326.9,0.643,0.667,0.4,43.254,36.932,6,7,0,5,6,6,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Kirk, Chris",12423,T16,1,Augusta National Golf Club,14,72,1,11:42am,74,1.344,0.303,-0.092,-2.128,-1.917,-0.573,294.6,0.643,0.667,0.8,9.737,32.306,3,7,0,5,8,3,2
pga,2024,2024,2024-04-14,Masters Tournament,14,"Kirk, Chris",12423,T16,2,Augusta National Golf Club,14,72,1,12:24pm,75,1.055,-2.852,1.624,0.252,-0.976,0.079,303.4,0.714,0.5,0.333,104.979,31.061,5,5,0,4,7,7,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Kirk, Chris",12423,T16,3,Augusta National Golf Club,14,72,1,10:35am,68,1.784,1.91,0.655,1.951,4.516,6.3,314.6,0.929,0.722,0.875,25.927,37.382,4,2,0,5,12,1,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Kirk, Chris",12423,T16,4,Augusta National Golf Club,14,72,1,1:15pm,73,-0.308,0.029,0.392,-0.63,-0.209,-0.517,314.5,0.643,0.611,0.5,56.782,35.588,3,5,0,3,11,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Hojgaard, Nicolai",23602,T16,1,Augusta National Golf Club,14,72,1,3:06pm,67,-0.491,4.188,2.706,0.024,6.918,6.427,305.5,0.714,0.722,0.8,43.302,43.922,3,3,0,7,9,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Hojgaard, Nicolai",23602,T16,2,Augusta National Golf Club,14,72,1,9:24am,73,0.107,1.048,2.422,-1.5,1.971,2.079,302.9,0.429,0.444,0.625,53.758,26.784,5,4,0,4,9,5,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Hojgaard, Nicolai",23602,T16,3,Augusta National Golf Club,14,72,1,2:35pm,74,3.19,-2.55,-2.528,2.188,-2.89,0.3,322.9,0.857,0.5,0.571,59.111,40.277,5,2,0,4,8,6,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Hojgaard, Nicolai",23602,T16,4,Augusta National Golf Club,14,72,1,2:05pm,76,-0.769,1.263,-4.239,0.229,-2.748,-3.517,326.3,0.643,0.5,0.75,98.958,36.452,4,9,0,6,6,4,2
pga,2024,2024,2024-04-14,Masters Tournament,14,"Glover, Lucas",7399,T20,1,Augusta National Golf Club,14,72,1,11:54am,71,1.629,-1.192,1.441,0.548,0.798,2.427,293.1,0.786,0.611,0.7,42.171,37.108,5,2,0,4,11,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Glover, Lucas",7399,T20,2,Augusta National Golf Club,14,72,1,12:36pm,73,1.681,-0.459,0.059,0.799,0.398,2.079,292.9,0.857,0.5,0.5,164.502,35.47,4,2,0,3,11,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Glover, Lucas",7399,T20,3,Augusta National Golf Club,14,72,1,1:25pm,72,-0.82,0.54,1.955,0.625,3.12,2.3,297.5,0.929,0.722,0.5,5.653,40.652,4,7,0,4,10,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Glover, Lucas",7399,T20,4,Augusta National Golf Club,14,72,1,1:25pm,75,0.518,-0.973,-0.778,-1.284,-3.034,-2.517,293.0,0.714,0.5,0.667,54.814,43.595,2,7,0,3,11,2,2
pga,2024,2024,2024-04-14,Masters Tournament,14,"Moore, Taylor",21944,T20,1,Augusta National Golf Club,14,72,1,10:42am,71,1.521,0.627,0.606,-0.326,0.906,2.427,301.7,0.643,0.722,0.625,31.11,46.44,1,4,0,4,11,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Moore, Taylor",21944,T20,2,Augusta National Golf Club,14,72,1,11:18am,75,-0.681,1.465,-0.889,0.183,0.759,0.079,302.3,0.714,0.5,0.545,58.263,40.13,3,4,1,2,9,5,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Moore, Taylor",21944,T20,3,Augusta National Golf Club,14,72,1,12:35pm,75,-2.155,0.383,0.346,0.726,1.455,-0.7,314.2,0.786,0.556,0.455,20.049,65.539,2,4,0,3,9,6,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Moore, Taylor",21944,T20,4,Augusta National Golf Club,14,72,1,11:25am,70,1.146,0.205,0.308,0.824,1.337,2.483,314.5,0.643,0.722,0.556,48.892,46.146,2,1,0,3,14,1,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Lee, Min Woo",16841,T22,1,Augusta National Golf Club,14,72,1,12:36pm,74,-0.071,-2.093,0.043,1.548,-0.502,-0.573,316.0,0.714,0.5,0.385,60.999,53.765,3,2,1,2,9,6,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Lee, Min Woo",16841,T22,2,Augusta National Golf Club,14,72,1,1:12pm,74,-0.353,0.153,-0.096,1.374,1.431,1.079,305.6,0.857,0.5,0.545,77.14,36.045,5,4,0,1,14,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Lee, Min Woo",16841,T22,3,Augusta National Golf Club,14,72,1,11:05am,75,-0.791,-0.313,-0.142,0.545,0.091,-0.7,317.3,0.786,0.722,0.444,42.007,39.554,2,3,0,1,13,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Lee, Min Woo",16841,T22,4,Augusta National Golf Club,14,72,1,10:35am,69,1.216,-0.268,0.736,1.799,2.268,3.483,325.4,0.786,0.778,0.444,12.693,38.254,6,2,1,3,13,0,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"English, Harris",14577,T22,1,Augusta National Golf Club,14,72,1,11:54am,72,-0.024,0.752,-0.479,1.179,1.451,1.427,298.3,0.857,0.667,0.667,100.464,46.219,3,3,0,3,12,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"English, Harris",14577,T22,2,Augusta National Golf Club,14,72,1,12:36pm,74,-0.911,1.416,0.959,-0.387,1.989,1.079,292.3,0.786,0.611,0.75,,37.111,2,6,0,2,12,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"English, Harris",14577,T22,3,Augusta National Golf Club,14,72,1,12:25pm,75,0.074,0.239,-1.019,0.006,-0.774,-0.7,297.8,0.714,0.444,0.417,53.715,49.891,3,6,0,3,9,6,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"English, Harris",14577,T22,4,Augusta National Golf Club,14,72,1,11:35am,71,1.339,0.721,-0.311,-0.265,0.145,1.483,297.5,0.786,0.556,0.667,28.683,49.561,3,4,0,4,11,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"McIlroy, Rory",10091,T22,1,Augusta National Golf Club,14,72,1,1:12pm,71,0.856,-0.372,0.968,0.974,1.571,2.427,319.9,0.643,0.611,0.556,55.929,40.216,6,3,0,4,11,3,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"McIlroy, Rory",10091,T22,2,Augusta National Golf Club,14,72,1,1:48pm,77,0.656,-0.788,-1.317,-0.472,-2.577,-1.921,296.0,0.429,0.333,0.75,70.38,41.061,2,4,0,0,14,3,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"McIlroy, Rory",10091,T22,3,Augusta National Golf Club,14,72,1,10:55am,71,-0.042,1.305,0.228,1.809,3.342,3.3,322.6,0.786,0.556,0.6,158.119,34.584,5,3,0,3,13,2,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"McIlroy, Rory",10091,T22,4,Augusta National Golf Club,14,72,1,12:45pm,73,-0.859,-1.72,0.486,1.576,0.342,-0.517,325.7,0.714,0.556,0.636,69.813,35.489,3,5,0,3,11,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Scott, Adam",6430,T22,1,Augusta National Golf Club,14,72,1,3:42pm,76,1.146,-1.596,0.028,-2.151,-3.719,-2.573,299.2,0.571,0.556,0.545,77.802,30.001,2,6,0,1,13,3,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Scott, Adam",6430,T22,2,Augusta National Golf Club,14,72,1,10:06am,74,-2.426,0.694,1.907,0.903,3.505,1.079,304.0,0.714,0.667,0.5,87.302,42.658,4,6,0,4,9,4,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Scott, Adam",6430,T22,3,Augusta National Golf Club,14,72,1,10:15am,70,2.292,0.519,1.768,-0.28,2.008,4.3,308.5,0.571,0.611,0.5,107.82,23.359,6,2,0,6,10,1,1
pga,2024,2024,2024-04-14,Masters Tournament,14,"Scott, Adam",6430,T22,4,Augusta National Golf Club,14,72,1,12:25pm,72,-0.403,1.403,0.231,-0.747,0.887,0.483,303.8,0.643,0.556,0.7,32.986,47.87,3,7,1,3,9,5,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Fitzpatrick, Matt",17646,T22,1,Augusta National Golf Club,14,72,1,1:00pm,71,1.71,-1.453,1.94,0.23,0.717,2.427,295.9,0.786,0.556,0.5,132.212,41.546,5,4,0,5,9,4,0
pga,2024,2024,2024-04-14,Masters Tournament,14,"Fitzpatrick, Matt",17646,T22,2,Augusta National Golf Club,14,72,1,1:36pm,73,1.409,1.042,-1.596,1.223,0.67,2.079,296.9,0.857,0.667,0.857,66.902,42.823,1,3,0,1,15,2,0
