tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2023,2023,2023-04-09,Masters Tournament,14,"Spieth, Jordan",14636,T4,3,Augusta National Golf Club,14,72,1,12:42pm,76,-1.009,-0.274,-0.762,-0.415,-1.45,-2.566,287.9,0.643,0.5,0.5,76.956,35.452,3,3,0,2,11,4,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Spieth, Jordan",14636,T4,4,Augusta National Golf Club,14,72,1,12:49pm,66,1.994,0.766,2.955,1.285,5.006,7.0,300.7,0.857,0.722,0.4,86.389,31.439,7,3,0,9,6,3,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Henley, Russell",14578,T4,1,Augusta National Golf Club,14,72,1,8:36am,73,1.349,0.013,-1.263,-0.719,-1.969,-0.663,280.8,0.786,0.556,0.5,78.354,43.805,5,4,0,4,10,3,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Henley, Russell",14578,T4,2,Augusta National Golf Club,14,72,1,11:12am,67,1.896,2.703,0.545,1.152,4.4,6.271,287.7,1.0,0.722,1.0,,35.991,3,0,0,5,13,0,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Henley, Russell",14578,T4,3,Augusta National Golf Club,14,72,1,12:18pm,71,-0.551,2.152,1.09,-0.15,3.091,2.434,276.7,0.857,0.611,0.75,65.962,35.096,2,2,0,2,15,1,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Henley, Russell",14578,T4,4,Augusta National Golf Club,14,72,1,2:14pm,70,2.265,0.825,-0.146,0.056,0.735,3.0,283.1,0.929,0.778,1.0,,38.89,2,2,0,3,14,1,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Young, Cameron",26651,T7,1,Augusta National Golf Club,14,72,1,10:42am,67,1.157,0.753,1.026,2.443,4.223,5.337,320.8,0.857,0.778,0.714,41.528,32.075,7,2,0,7,9,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Young, Cameron",26651,T7,2,Augusta National Golf Club,14,72,1,1:18pm,72,-0.144,-0.399,0.331,1.508,1.441,1.271,309.1,0.857,0.778,0.375,178.793,32.641,6,3,0,4,11,2,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Young, Cameron",26651,T7,3,Augusta National Golf Club,14,72,1,12:42pm,75,0.804,-0.973,-1.561,0.271,-2.263,-1.566,288.4,0.786,0.444,0.455,73.599,42.756,4,3,0,4,9,3,2
pga,2023,2023,2023-04-09,Masters Tournament,14,"Young, Cameron",26651,T7,4,Augusta National Golf Club,14,72,1,1:17pm,68,2.79,-0.336,0.378,2.168,2.21,5.0,316.6,0.857,0.667,0.667,260.286,37.64,8,5,1,4,11,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Hovland, Viktor",18841,T7,1,Augusta National Golf Club,14,72,1,10:18am,65,4.199,0.951,1.729,0.5,3.18,7.337,306.6,0.786,0.722,0.857,26.429,30.853,6,2,1,5,12,0,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Hovland, Viktor",18841,T7,2,Augusta National Golf Club,14,72,1,12:54pm,73,-0.376,-2.357,1.639,1.39,0.672,0.271,286.8,1.0,0.611,0.5,,33.627,4,4,0,1,15,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Hovland, Viktor",18841,T7,3,Augusta National Golf Club,14,72,1,12:54pm,70,-0.729,1.413,0.671,2.186,4.269,3.434,293.6,1.0,0.556,0.6,,44.204,6,2,0,6,8,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Hovland, Viktor",18841,T7,4,Augusta National Golf Club,14,72,1,2:24pm,74,0.159,0.22,-1.116,-0.263,-1.159,-1.0,299.7,0.714,0.556,0.5,54.375,41.079,4,8,0,2,13,2,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Theegala, Sahith",23014,9,1,Augusta National Golf Club,14,72,1,9:24am,73,-1.12,-0.61,0.575,0.535,0.5,-0.663,301.5,0.786,0.667,0.444,116.436,34.147,3,1,0,3,11,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Theegala, Sahith",23014,9,2,Augusta National Golf Club,14,72,1,12:06pm,70,1.585,-0.042,0.195,1.559,1.712,3.271,312.6,0.714,0.722,0.5,33.787,41.081,6,1,0,5,10,3,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Theegala, Sahith",23014,9,3,Augusta National Golf Club,14,72,10,11:54am,73,0.504,0.107,-0.889,0.819,0.037,0.434,292.9,0.857,0.556,0.75,227.122,32.924,3,3,0,3,12,2,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Theegala, Sahith",23014,9,4,Augusta National Golf Club,14,72,1,12:30pm,67,2.27,1.886,1.871,-0.026,3.73,6.0,293.7,0.786,0.667,0.667,,33.898,6,4,0,7,9,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Fitzpatrick, Matthew",17646,T10,1,Augusta National Golf Club,14,72,1,1:24pm,70,0.62,-0.368,0.816,1.312,1.759,2.337,303.9,0.857,0.722,0.667,56.944,36.226,2,2,0,4,12,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Fitzpatrick, Matthew",17646,T10,2,Augusta National Golf Club,14,72,1,9:48am,72,-0.475,-1.393,2.296,0.868,1.772,1.271,304.1,0.786,0.778,0.5,148.739,36.164,3,4,0,2,14,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Fitzpatrick, Matthew",17646,T10,3,Augusta National Golf Club,14,72,1,11:54am,72,0.469,-0.709,1.224,0.557,1.072,1.434,290.5,0.714,0.444,0.7,74.106,38.809,3,5,0,4,11,2,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Fitzpatrick, Matthew",17646,T10,4,Augusta National Golf Club,14,72,1,1:27pm,70,2.513,-0.438,-0.182,1.107,0.487,3.0,302.4,0.786,0.611,0.667,48.817,32.192,5,2,0,4,12,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Morikawa, Collin",22085,T10,1,Augusta National Golf Club,14,72,1,1:24pm,69,0.629,0.081,1.311,1.359,2.751,3.337,310.5,0.857,0.778,0.667,38.031,33.758,4,1,0,4,13,1,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Morikawa, Collin",22085,T10,2,Augusta National Golf Club,14,72,1,9:48am,69,1.676,0.437,2.465,-0.281,2.621,4.271,300.7,0.643,0.667,0.75,46.28,26.19,5,4,0,4,13,1,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Morikawa, Collin",22085,T10,3,Augusta National Golf Club,14,72,1,12:54pm,74,-1.101,0.555,0.495,-0.408,0.642,-0.566,285.7,0.857,0.556,0.571,29.208,28.02,2,3,0,2,12,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Morikawa, Collin",22085,T10,4,Augusta National Golf Club,14,72,1,2:05pm,72,1.219,-0.052,-1.241,1.073,-0.219,1.0,295.9,0.857,0.556,0.727,49.343,44.82,2,5,0,4,10,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Scheffler, Scottie",18417,T10,1,Augusta National Golf Club,14,72,1,1:36pm,68,-3.497,1.594,4.849,1.434,7.877,4.337,311.2,0.786,0.889,0.75,41.93,18.5,6,4,1,3,13,1,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Scheffler, Scottie",18417,T10,2,Augusta National Golf Club,14,72,1,10:00am,75,-3.889,-0.639,1.885,0.939,2.185,-1.729,302.5,0.643,0.778,0.429,56.444,34.744,0,4,0,1,14,2,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Scheffler, Scottie",18417,T10,3,Augusta National Golf Club,14,72,10,11:42am,71,1.419,0.658,0.405,0.058,1.121,2.434,288.0,0.714,0.667,0.833,85.135,34.188,3,2,0,4,11,3,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Scheffler, Scottie",18417,T10,4,Augusta National Golf Club,14,72,1,1:27pm,70,1.337,-0.087,-0.297,2.048,1.663,3.0,310.5,0.786,0.722,0.5,138.47,28.588,4,4,0,5,11,1,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Schauffele, Xander",19895,T10,1,Augusta National Golf Club,14,72,1,10:18am,68,0.828,1.044,3.046,-0.538,3.552,4.337,303.5,0.714,0.778,0.6,50.423,26.921,5,2,0,6,10,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Schauffele, Xander",19895,T10,2,Augusta National Golf Club,14,72,1,12:54pm,74,0.479,-1.007,0.21,-0.385,-1.183,-0.729,291.2,0.643,0.667,0.5,59.263,48.573,2,6,0,2,13,2,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Schauffele, Xander",19895,T10,3,Augusta National Golf Club,14,72,1,11:42am,71,0.422,1.692,0.366,0.061,2.119,2.434,289.5,0.857,0.722,0.833,103.156,38.586,2,4,0,4,11,3,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Schauffele, Xander",19895,T10,4,Augusta National Golf Club,14,72,1,1:55pm,71,-1.692,1.198,1.281,1.213,3.692,2.0,294.1,0.857,0.722,0.714,48.698,33.068,3,4,0,3,13,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Cantlay, Patrick",15466,T14,1,Augusta National Golf Club,14,72,1,10:30am,71,-2.495,-0.767,2.96,1.681,3.874,1.337,305.2,0.929,0.889,0.2,59.088,28.984,4,4,0,4,11,3,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Cantlay, Patrick",15466,T14,2,Augusta National Golf Club,14,72,1,1:06pm,71,-0.881,1.544,1.031,0.602,3.177,2.271,297.3,0.786,0.722,0.571,111.51,34.549,4,5,0,4,12,1,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Cantlay, Patrick",15466,T14,3,Augusta National Golf Club,14,72,1,11:30am,68,2.643,0.087,2.609,0.202,2.897,5.434,296.8,0.714,0.778,1.0,42.744,32.022,7,4,0,6,10,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Cantlay, Patrick",15466,T14,4,Augusta National Golf Club,14,72,1,2:24pm,75,-3.167,1.598,-0.427,-0.005,1.167,-2.0,299.4,0.786,0.611,0.625,54.951,58.55,3,7,0,3,9,6,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Woodland, Gary",12577,T14,1,Augusta National Golf Club,14,72,1,11:54am,68,1.578,0.173,2.76,-0.131,2.802,4.337,307.5,0.643,0.889,0.5,45.477,27.246,2,2,0,6,10,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Woodland, Gary",12577,T14,2,Augusta National Golf Club,14,72,1,8:18am,72,-1.655,-1.358,2.138,2.172,2.952,1.271,306.4,0.929,0.778,0.4,46.671,29.91,2,3,0,3,12,3,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Woodland, Gary",12577,T14,3,Augusta National Golf Club,14,72,1,12:30pm,73,1.363,-1.25,0.742,-0.315,-0.823,0.434,290.2,0.714,0.667,0.625,154.077,39.541,6,5,0,1,15,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Woodland, Gary",12577,T14,4,Augusta National Golf Club,14,72,1,1:36pm,72,1.14,1.018,-1.272,0.114,-0.14,1.0,298.9,0.714,0.5,0.667,68.871,44.84,2,6,0,4,10,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Matsuyama, Hideki",13562,T16,1,Augusta National Golf Club,14,72,1,10:54am,71,-1.284,-0.174,1.788,1.049,2.664,1.337,291.6,1.0,0.722,0.571,,43.049,3,2,0,2,15,1,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Matsuyama, Hideki",13562,T16,2,Augusta National Golf Club,14,72,1,1:30pm,70,1.842,1.204,1.078,-0.827,1.455,3.271,269.7,0.857,0.611,0.833,,37.174,4,3,0,4,12,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Matsuyama, Hideki",13562,T16,3,Augusta National Golf Club,14,72,1,11:54am,70,1.865,0.514,2.129,-0.967,1.676,3.434,271.6,0.643,0.556,0.875,61.798,25.725,2,2,0,5,11,1,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Matsuyama, Hideki",13562,T16,4,Augusta National Golf Club,14,72,1,2:14pm,75,-4.357,3.035,-1.952,1.274,2.357,-2.0,290.3,0.929,0.556,0.444,81.963,40.284,2,7,0,2,11,5,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Kim, Tom",24766,T16,1,Augusta National Golf Club,14,72,1,1:48pm,70,1.043,-0.212,1.071,0.478,1.337,2.337,297.8,0.857,0.667,0.857,,32.614,5,5,1,2,14,0,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Kim, Tom",24766,T16,2,Augusta National Golf Club,14,72,1,10:12am,72,-1.478,1.223,1.113,0.438,2.774,1.271,286.6,0.786,0.833,0.333,71.541,29.806,4,5,0,4,11,2,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Kim, Tom",24766,T16,3,Augusta National Golf Club,14,72,1,11:42am,74,-0.074,-1.171,0.963,-0.178,-0.386,-0.566,278.7,0.714,0.611,0.455,40.328,47.805,0,2,0,0,16,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Kim, Tom",24766,T16,4,Augusta National Golf Club,14,72,1,12:39pm,70,2.169,-0.2,-0.621,1.652,0.831,3.0,293.8,1.0,0.722,0.667,,39.748,4,2,1,4,9,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Lowry, Shane",13900,T16,1,Augusta National Golf Club,14,72,1,9:36am,68,1.324,0.583,1.551,0.922,3.055,4.337,295.2,0.929,0.833,0.667,,48.993,6,1,0,5,12,1,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Lowry, Shane",13900,T16,2,Augusta National Golf Club,14,72,1,12:18pm,72,-2.463,1.513,0.829,1.418,3.76,1.271,297.8,0.857,0.556,0.6,68.891,39.385,4,5,0,2,14,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Lowry, Shane",13900,T16,3,Augusta National Golf Club,14,72,1,12:18pm,73,-0.143,0.131,-0.328,0.881,0.683,0.434,287.2,0.857,0.667,0.5,,40.115,1,1,0,2,13,3,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Lowry, Shane",13900,T16,4,Augusta National Golf Club,14,72,1,1:46pm,73,-0.4,0.453,-1.425,1.372,0.4,0.0,290.6,0.929,0.778,0.75,7.897,45.027,3,5,0,4,10,3,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Niemann, Joaquin",18079,T16,1,Augusta National Golf Club,14,72,1,1:00pm,71,1.512,0.769,-2.42,1.518,-0.132,1.337,322.8,0.786,0.611,0.6,19.39,40.572,4,5,0,5,9,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Niemann, Joaquin",18079,T16,2,Augusta National Golf Club,14,72,1,9:18am,69,2.196,2.089,-1.011,1.022,2.1,4.271,319.1,0.714,0.556,0.7,131.937,35.461,5,5,0,7,8,2,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Niemann, Joaquin",18079,T16,3,Augusta National Golf Club,14,72,1,12:30pm,74,-1.128,-0.459,0.349,0.778,0.668,-0.566,299.9,0.643,0.556,0.364,55.217,40.345,4,4,0,3,11,3,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Niemann, Joaquin",18079,T16,4,Augusta National Golf Club,14,72,1,1:17pm,72,1.027,-0.409,-0.757,1.139,-0.027,1.0,307.3,0.786,0.722,0.571,129.78,29.9,3,4,0,4,12,1,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Bennett, Sam",28158,T16,1,Augusta National Golf Club,14,72,1,1:36pm,68,2.289,1.368,-0.367,1.091,2.091,4.337,297.6,0.929,0.722,0.75,,30.428,5,0,1,2,15,0,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Bennett, Sam",28158,T16,2,Augusta National Golf Club,14,72,1,10:00am,68,1.227,-0.02,2.835,1.254,4.07,5.271,296.9,0.929,0.722,0.625,,26.108,4,1,0,5,12,1,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Bennett, Sam",28158,T16,3,Augusta National Golf Club,14,72,1,1:06pm,76,-0.378,-0.006,-0.716,-1.359,-2.081,-2.566,275.6,0.786,0.5,0.667,61.081,50.958,1,5,0,1,12,5,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Bennett, Sam",28158,T16,4,Augusta National Golf Club,14,72,1,2:05pm,74,-2.088,0.058,2.414,-1.383,1.088,-1.0,287.8,0.571,0.611,0.667,74.985,44.684,4,6,0,1,14,3,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Rose, Justin",6093,T16,1,Augusta National Golf Club,14,72,1,1:12pm,69,2.312,0.867,1.175,-0.974,1.068,3.337,292.7,0.643,0.556,0.667,115.925,36.502,6,5,1,4,10,3,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Rose, Justin",6093,T16,2,Augusta National Golf Club,14,72,1,9:36am,71,1.428,0.774,0.364,-0.27,0.868,2.271,292.1,0.786,0.722,0.833,,35.574,2,3,0,3,13,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Rose, Justin",6093,T16,3,Augusta National Golf Club,14,72,1,12:18pm,73,1.931,0.572,-0.425,-1.538,-1.391,0.434,277.1,0.786,0.5,0.75,19.864,39.804,3,4,0,3,12,2,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Rose, Justin",6093,T16,4,Augusta National Golf Club,14,72,1,1:46pm,73,0.393,-0.547,-0.86,1.014,-0.393,0.0,295.4,0.786,0.611,0.667,53.204,33.446,3,2,0,4,9,5,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Im, Sungjae",17488,T16,1,Augusta National Golf Club,14,72,1,10:54am,71,-0.773,0.954,0.961,0.238,2.153,1.337,288.3,0.786,0.667,0.75,103.416,47.548,4,3,0,3,13,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Im, Sungjae",17488,T16,2,Augusta National Golf Club,14,72,1,1:30pm,76,-0.335,-0.723,-1.08,-0.565,-2.369,-2.729,284.5,0.643,0.333,0.5,80.829,39.525,2,2,0,3,8,7,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Im, Sungjae",17488,T16,3,Augusta National Golf Club,14,72,10,1:06pm,67,1.966,1.887,1.757,0.93,4.574,6.434,279.4,0.929,0.722,0.75,34.614,34.122,4,0,0,6,11,1,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Im, Sungjae",17488,T16,4,Augusta National Golf Club,14,72,1,1:08pm,72,-0.683,0.398,1.723,-0.438,1.683,1.0,284.0,0.714,0.667,0.625,35.091,36.526,4,7,0,4,10,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Kirk, Chris",12423,T23,1,Augusta National Golf Club,14,72,1,10:06am,70,2.167,-0.722,1.658,-0.722,0.213,2.337,290.5,0.929,0.722,0.2,,29.904,4,3,1,5,8,3,1
pga,2023,2023,2023-04-09,Masters Tournament,14,"Kirk, Chris",12423,T23,2,Augusta National Golf Club,14,72,1,12:42pm,74,-1.335,2.377,-0.199,-1.547,0.631,-0.729,282.3,0.714,0.556,0.625,54.194,47.822,1,4,0,2,12,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Kirk, Chris",12423,T23,3,Augusta National Golf Club,14,72,10,12:06pm,72,0.419,0.386,-0.029,0.765,1.122,1.434,279.6,0.857,0.556,0.818,46.211,43.138,3,3,0,3,12,3,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Kirk, Chris",12423,T23,4,Augusta National Golf Club,14,72,10,12:39pm,71,1.814,-0.167,0.938,-0.585,0.186,2.0,284.6,0.786,0.556,0.75,,42.347,6,5,0,3,13,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Bradley, Keegan",13872,T23,1,Augusta National Golf Club,14,72,1,10:06am,70,0.981,0.261,0.005,1.133,1.399,2.337,296.8,0.929,0.667,0.714,32.579,31.323,2,2,0,4,12,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Bradley, Keegan",13872,T23,2,Augusta National Golf Club,14,72,1,12:42pm,72,2.171,1.277,-2.258,0.107,-0.875,1.271,283.7,0.929,0.444,0.778,,53.239,2,3,0,3,12,3,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Bradley, Keegan",13872,T23,3,Augusta National Golf Club,14,72,1,11:42am,74,0.935,0.928,-1.86,-0.463,-1.394,-0.566,285.0,0.571,0.389,0.667,58.553,36.972,4,4,0,2,12,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Bradley, Keegan",13872,T23,4,Augusta National Golf Club,14,72,1,12:39pm,71,-2.285,0.916,3.656,-0.287,4.285,2.0,281.4,0.714,0.667,0.6,23.109,52.071,5,4,0,5,9,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Lee, Kyounghoon",13497,T23,1,Augusta National Golf Club,14,72,1,12:12pm,74,-2.114,-0.496,0.898,0.092,0.494,-1.663,297.9,0.786,0.556,0.5,19.503,47.291,3,6,0,2,12,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Lee, Kyounghoon",13497,T23,2,Augusta National Golf Club,14,72,1,8:30am,67,3.086,0.279,1.672,1.26,3.211,6.271,298.8,0.929,0.667,0.714,,32.402,4,2,0,7,9,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Lee, Kyounghoon",13497,T23,3,Augusta National Golf Club,14,72,1,12:06pm,74,-2.22,1.522,-0.243,0.481,1.761,-0.566,279.0,0.857,0.667,0.571,75.59,50.972,1,6,0,4,8,6,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Lee, Kyounghoon",13497,T23,4,Augusta National Golf Club,14,72,1,1:08pm,72,-0.108,0.59,-0.025,0.543,1.108,1.0,292.5,0.857,0.5,0.636,115.311,49.43,3,4,0,4,10,4,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Fox, Ryan",11889,T26,1,Augusta National Golf Club,14,72,1,12:36pm,70,0.4,1.51,0.156,0.314,1.98,2.337,314.0,0.571,0.722,0.571,140.926,33.804,5,5,0,4,12,2,0
pga,2023,2023,2023-04-09,Masters Tournament,14,"Fox, Ryan",11889,T26,2,Augusta National Golf Club,14,72,1,8:54am,71,-0.844,1.534,1.416,0.191,3.14,2.271,298.8,0.571,0.611,0.778,69.987,39.839,5,5,0,3,13,2,0
