tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2025,2025,2025-04-13,Masters Tournament,14,"Reed, Patrick",14838,3,3,Augusta National Golf Club,14,72,1,1:20pm,69,2.365,0.856,-0.102,0.258,1.012,3.377,299.2,0.786,0.667,0.875,81.637,43.481,2,0,0,5,11,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Reed, Patrick",14838,3,4,Augusta National Golf Club,14,72,1,2:20pm,69,-0.278,-0.565,3.228,0.69,3.353,3.075,299.3,0.786,0.667,0.625,61.05,31.812,3,3,1,4,10,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Scheffler, Scottie",18417,4,1,Augusta National Golf Club,14,72,1,10:15am,68,2.902,1.163,0.537,0.988,2.688,5.589,306.7,0.714,0.611,0.818,44.71,42.474,3,1,0,4,14,0,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Scheffler, Scottie",18417,4,2,Augusta National Golf Club,14,72,1,1:23pm,71,-0.958,1.878,1.319,-0.566,2.632,1.674,299.9,0.714,0.667,0.6,42.766,30.27,7,5,0,6,7,5,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Scheffler, Scottie",18417,4,3,Augusta National Golf Club,14,72,1,2:10pm,72,-0.345,1.036,-0.031,-0.283,0.722,0.377,307.1,0.714,0.611,0.556,29.557,37.962,3,4,0,2,14,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Scheffler, Scottie",18417,4,4,Augusta National Golf Club,14,72,1,2:00pm,69,2.571,0.408,0.686,-0.59,0.504,3.075,305.7,0.714,0.611,0.556,49.24,45.96,5,2,0,5,11,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Im, Sungjae",17488,T5,1,Augusta National Golf Club,14,72,1,12:50pm,71,2.604,0.111,-0.097,-0.028,-0.014,2.589,302.4,0.643,0.556,0.5,120.319,26.46,5,5,0,3,13,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Im, Sungjae",17488,T5,2,Augusta National Golf Club,14,72,1,9:36am,70,1.463,1.047,-0.113,0.276,1.21,2.674,298.2,0.786,0.778,1.0,8.786,39.67,3,3,0,5,10,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Im, Sungjae",17488,T5,3,Augusta National Golf Club,14,72,1,1:50pm,71,-0.051,2.269,-0.888,0.047,1.428,1.377,296.3,0.786,0.611,0.556,27.862,36.64,5,5,1,2,12,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Im, Sungjae",17488,T5,4,Augusta National Golf Club,14,72,1,1:20pm,69,-1.299,2.422,0.86,1.092,4.374,3.075,295.3,1.0,0.611,0.8,,42.492,5,3,1,4,10,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"DeChambeau, Bryson",19841,T5,1,Augusta National Golf Club,14,72,1,1:23pm,69,1.678,0.537,1.435,0.94,2.912,4.589,316.0,0.786,0.667,0.75,91.594,38.524,7,3,0,7,7,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"DeChambeau, Bryson",19841,T5,2,Augusta National Golf Club,14,72,1,10:15am,68,1.758,3.169,-0.776,0.523,2.915,4.674,298.9,0.786,0.611,1.0,132.558,47.777,6,3,0,5,12,1,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"DeChambeau, Bryson",19841,T5,3,Augusta National Golf Club,14,72,1,2:40pm,69,1.278,2.502,-1.83,1.428,2.099,3.377,315.5,0.786,0.5,0.667,55.864,57.303,9,1,0,6,9,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"DeChambeau, Bryson",19841,T5,4,Augusta National Golf Club,14,72,1,2:30pm,75,-2.324,0.299,-2.397,1.498,-0.6,-2.925,312.1,0.786,0.611,0.286,94.733,32.567,6,8,0,3,10,4,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Aberg, Ludvig",23950,7,1,Augusta National Golf Club,14,72,1,1:12pm,68,0.325,1.873,1.311,2.08,5.264,5.589,315.4,0.857,0.833,0.5,122.466,24.034,3,1,0,5,12,1,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Aberg, Ludvig",23950,7,2,Augusta National Golf Club,14,72,1,9:58am,73,-0.907,0.926,-0.508,0.163,0.581,-0.326,306.4,0.714,0.611,0.5,59.268,30.912,1,4,0,3,11,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Aberg, Ludvig",23950,7,3,Augusta National Golf Club,14,72,1,1:30pm,69,3.297,-0.55,-0.499,1.13,0.08,3.377,312.6,0.786,0.5,0.7,128.371,38.88,5,2,0,5,11,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Aberg, Ludvig",23950,7,4,Augusta National Golf Club,14,72,1,2:10pm,72,0.866,-0.068,0.021,-0.744,-0.791,0.075,315.4,0.571,0.611,0.625,64.04,29.359,4,7,0,5,10,2,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Conners, Corey",17576,T8,1,Augusta National Golf Club,14,72,1,9:14am,68,2.879,1.801,0.423,0.487,2.711,5.589,288.7,0.929,0.778,0.857,23.668,47.752,4,1,0,5,12,1,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Conners, Corey",17576,T8,2,Augusta National Golf Club,14,72,1,12:22pm,70,-0.195,-0.115,2.318,0.665,2.868,2.674,295.0,0.857,0.889,0.75,25.0,40.756,3,2,0,4,12,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Conners, Corey",17576,T8,3,Augusta National Golf Club,14,72,1,2:30pm,70,1.566,-0.666,2.47,-0.993,0.811,2.377,293.0,0.643,0.611,0.778,42.307,49.398,5,3,0,4,12,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Conners, Corey",17576,T8,4,Augusta National Golf Club,14,72,1,2:20pm,75,-3.642,-0.624,0.159,1.182,0.717,-2.925,297.5,0.929,0.778,0.333,43.272,42.821,2,4,0,2,11,5,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Day, Jason",9771,T8,1,Augusta National Golf Club,14,72,1,9:58am,70,-0.345,1.582,1.944,0.409,3.935,3.589,292.9,0.857,0.833,0.6,48.915,40.569,3,1,0,2,16,0,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Day, Jason",9771,T8,2,Augusta National Golf Club,14,72,1,1:12pm,70,1.356,0.937,1.208,-0.827,1.317,2.674,287.6,0.571,0.667,1.0,75.216,30.87,0,0,0,3,14,1,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Day, Jason",9771,T8,3,Augusta National Golf Club,14,72,1,1:50pm,71,0.694,2.769,-1.624,-0.462,0.684,1.377,291.7,0.714,0.5,0.889,132.778,50.944,4,2,0,3,13,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Day, Jason",9771,T8,4,Augusta National Golf Club,14,72,1,2:10pm,72,0.369,0.879,-0.488,-0.685,-0.294,0.075,299.4,0.714,0.5,0.7,59.694,48.053,6,4,0,2,14,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Schauffele, Xander",19895,T8,1,Augusta National Golf Club,14,72,1,1:01pm,73,-0.885,0.637,-0.12,0.958,1.475,0.589,306.9,0.786,0.722,0.333,95.39,34.707,4,4,0,5,7,6,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Schauffele, Xander",19895,T8,2,Augusta National Golf Club,14,72,1,9:47am,69,-0.569,-0.033,3.952,0.323,4.242,3.674,305.1,0.643,0.889,1.0,11.007,20.709,3,2,0,3,15,0,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Schauffele, Xander",19895,T8,3,Augusta National Golf Club,14,72,1,1:10pm,70,1.422,0.055,0.005,0.895,0.956,2.377,312.1,0.786,0.722,0.75,190.141,32.86,4,4,0,4,12,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Schauffele, Xander",19895,T8,4,Augusta National Golf Club,14,72,1,1:40pm,71,0.857,-0.121,-0.479,0.819,0.219,1.075,312.9,0.786,0.667,0.714,68.027,36.312,3,4,0,3,14,0,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Johnson, Zach",6986,T8,1,Augusta National Golf Club,14,72,1,8:13am,72,0.545,1.199,-0.377,0.223,1.045,1.589,280.7,0.929,0.778,0.25,5.123,39.913,5,4,0,4,10,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Johnson, Zach",6986,T8,2,Augusta National Golf Club,14,72,1,11:21am,74,0.499,0.376,-1.371,-0.83,-1.825,-1.326,284.7,0.857,0.444,0.6,10.388,46.601,4,7,0,3,10,5,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Johnson, Zach",6986,T8,3,Augusta National Golf Club,14,72,1,10:30am,66,2.374,0.313,3.411,0.279,4.003,6.377,286.7,0.929,0.778,0.6,74.704,27.526,7,2,1,6,9,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Johnson, Zach",6986,T8,4,Augusta National Golf Club,14,72,1,1:50pm,71,0.922,0.439,-0.363,0.077,0.153,1.075,287.0,0.857,0.5,0.636,22.103,60.274,4,4,1,2,12,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Homa, Max",17538,T12,1,Augusta National Golf Club,14,72,1,12:00pm,74,0.942,-1.336,0.123,-0.139,-1.353,-0.411,307.0,0.643,0.667,0.571,48.646,31.227,5,8,0,4,9,4,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Homa, Max",17538,T12,2,Augusta National Golf Club,14,72,1,8:52am,70,2.93,-0.12,0.987,-1.123,-0.256,2.674,303.1,0.571,0.556,0.75,70.071,41.04,8,7,0,3,14,1,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Homa, Max",17538,T12,3,Augusta National Golf Club,14,72,1,12:10pm,69,0.827,1.227,2.139,-0.816,2.551,3.377,302.0,0.5,0.5,0.8,60.908,33.185,5,3,1,4,10,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Homa, Max",17538,T12,4,Augusta National Golf Club,14,72,1,1:20pm,71,0.618,-0.743,0.726,0.474,0.457,1.075,311.8,0.714,0.667,0.5,78.99,30.668,4,4,0,4,12,1,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"English, Harris",14577,T12,1,Augusta National Golf Club,14,72,1,9:03am,70,0.295,0.367,3.39,-0.462,3.295,3.589,299.8,0.571,0.889,0.333,19.755,31.217,3,3,0,4,12,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"English, Harris",14577,T12,2,Augusta National Golf Club,14,72,1,12:11pm,73,0.388,0.28,1.064,-2.058,-0.714,-0.326,295.3,0.643,0.611,0.5,49.886,29.43,5,6,0,4,9,5,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"English, Harris",14577,T12,3,Augusta National Golf Club,14,72,1,12:30pm,73,1.241,0.067,-1.897,-0.033,-1.863,-0.623,303.5,0.714,0.556,0.625,196.648,43.455,2,3,0,3,11,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"English, Harris",14577,T12,4,Augusta National Golf Club,14,72,1,12:00pm,68,0.906,0.446,2.555,0.168,3.169,4.075,297.7,0.857,0.778,0.5,32.935,42.983,6,4,0,7,8,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"McCarty, Matt",28635,T14,1,Augusta National Golf Club,14,72,1,11:38am,71,-1.925,0.874,3.708,-0.067,4.515,2.589,299.4,0.714,0.722,0.75,25.154,42.245,5,7,0,3,13,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"McCarty, Matt",28635,T14,2,Augusta National Golf Club,14,72,1,8:24am,68,3.686,-0.539,2.293,-0.766,0.987,4.674,293.4,0.714,0.611,0.75,,38.607,7,5,0,8,7,2,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"McCarty, Matt",28635,T14,3,Augusta National Golf Club,14,72,1,2:20pm,75,0.152,-0.636,-2.306,0.167,-2.775,-2.623,306.7,0.786,0.722,0.5,64.2,31.328,1,4,0,1,14,2,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"McCarty, Matt",28635,T14,4,Augusta National Golf Club,14,72,1,12:50pm,71,0.797,1.107,-0.664,-0.165,0.279,1.075,295.1,0.714,0.556,0.667,159.629,31.467,3,2,0,3,13,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hatton, Tyrrell",14796,T14,1,Augusta National Golf Club,14,72,1,10:26am,69,-0.09,1.563,2.835,0.281,4.679,4.589,304.3,0.786,0.722,0.833,24.132,29.516,3,5,0,4,13,1,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hatton, Tyrrell",14796,T14,2,Augusta National Golf Club,14,72,1,1:34pm,70,-1.348,0.876,1.435,1.711,4.022,2.674,299.9,1.0,0.778,0.6,,35.728,2,2,0,6,8,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hatton, Tyrrell",14796,T14,3,Augusta National Golf Club,14,72,1,2:10pm,75,-1.578,0.286,-2.356,1.025,-1.045,-2.623,312.0,0.786,0.5,0.583,54.116,52.162,1,4,0,1,13,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hatton, Tyrrell",14796,T14,4,Augusta National Golf Club,14,72,1,12:50pm,71,-0.093,-0.572,0.181,1.56,1.168,1.075,306.9,0.929,0.833,0.5,,43.095,4,3,0,4,11,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Morikawa, Collin",22085,T14,1,Augusta National Golf Club,14,72,1,9:47am,72,0.469,-0.929,0.825,1.224,1.12,1.589,300.3,0.857,0.5,0.5,67.625,37.611,1,2,1,1,13,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Morikawa, Collin",22085,T14,2,Augusta National Golf Club,14,72,1,1:01pm,69,0.733,0.567,1.908,0.466,2.94,3.674,297.8,0.786,0.611,0.5,47.956,28.986,4,5,0,6,9,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Morikawa, Collin",22085,T14,3,Augusta National Golf Club,14,72,1,1:20pm,72,-1.462,-0.69,1.911,0.618,1.839,0.377,298.7,0.857,0.778,0.286,64.116,35.414,2,4,0,2,14,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Morikawa, Collin",22085,T14,4,Augusta National Golf Club,14,72,1,1:10pm,72,-0.459,-0.156,0.755,-0.065,0.534,0.075,292.9,0.714,0.722,0.625,79.662,33.997,3,3,0,4,10,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Rahm, Jon",19195,T14,1,Augusta National Golf Club,14,72,1,1:34pm,75,-2.335,1.139,-0.195,-0.018,0.925,-1.411,299.3,0.643,0.556,0.5,156.918,36.204,1,5,0,2,11,5,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Rahm, Jon",19195,T14,2,Augusta National Golf Club,14,72,1,10:26am,71,-0.24,2.272,-0.17,-0.188,1.914,1.674,305.3,0.571,0.667,1.0,24.402,38.144,3,4,0,1,17,0,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Rahm, Jon",19195,T14,3,Augusta National Golf Club,14,72,1,10:30am,70,4.173,-1.186,-0.623,0.014,-1.796,2.377,304.0,0.786,0.611,0.7,49.303,43.387,5,2,0,6,8,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Rahm, Jon",19195,T14,4,Augusta National Golf Club,14,72,1,12:20pm,69,1.631,0.077,-0.509,1.876,1.444,3.075,315.1,0.857,0.722,0.667,71.905,42.16,2,2,0,5,11,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Watson, Bubba",7334,T14,1,Augusta National Golf Club,14,72,1,11:21am,71,1.758,0.194,0.796,-0.16,0.831,2.589,298.4,0.714,0.722,0.714,105.008,35.998,4,4,0,4,12,1,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Watson, Bubba",7334,T14,2,Augusta National Golf Club,14,72,1,8:13am,72,1.927,-0.867,-1.028,0.641,-1.254,0.674,296.9,0.714,0.5,0.545,56.667,51.8,4,4,1,3,9,5,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Watson, Bubba",7334,T14,3,Augusta National Golf Club,14,72,1,12:50pm,74,2.693,-2.749,-1.173,-0.393,-4.315,-1.623,301.9,0.714,0.333,0.615,37.632,49.483,4,4,0,3,11,3,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Watson, Bubba",7334,T14,4,Augusta National Golf Club,14,72,1,11:30am,68,2.922,1.722,-0.873,0.304,1.153,4.075,305.0,0.643,0.722,1.0,52.304,35.502,6,3,0,5,12,1,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hoge, Tom",15575,T14,1,Augusta National Golf Club,14,72,1,11:38am,72,3.668,-4.198,0.95,1.17,-2.078,1.589,301.4,0.929,0.611,0.538,67.622,26.941,5,3,0,7,6,3,2
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hoge, Tom",15575,T14,2,Augusta National Golf Club,14,72,1,8:24am,72,-1.038,0.023,2.933,-1.244,1.712,0.674,292.7,0.643,0.611,0.667,39.333,31.343,5,6,0,4,10,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hoge, Tom",15575,T14,3,Augusta National Golf Club,14,72,1,12:10pm,70,0.249,0.235,1.919,-0.026,2.128,2.377,291.7,0.714,0.556,0.5,53.728,34.289,4,2,0,6,8,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hoge, Tom",15575,T14,4,Augusta National Golf Club,14,72,1,1:00pm,71,-0.095,-0.077,1.115,0.132,1.17,1.075,295.5,0.857,0.5,0.727,100.024,42.471,4,6,0,5,10,2,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Spieth, Jordan",14636,T14,1,Augusta National Golf Club,14,72,1,10:26am,73,2.235,-0.379,-2.048,0.782,-1.645,0.589,299.6,0.714,0.667,0.444,124.84,44.962,5,7,0,5,8,4,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Spieth, Jordan",14636,T14,2,Augusta National Golf Club,14,72,1,1:34pm,73,0.278,1.725,-3.487,1.158,-0.605,-0.326,300.2,0.857,0.5,0.636,182.156,45.594,2,4,0,3,11,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Spieth, Jordan",14636,T14,3,Augusta National Golf Club,14,72,1,10:00am,69,2.839,-0.287,-0.009,0.835,0.539,3.377,307.5,0.786,0.667,0.889,39.935,30.503,2,0,0,3,15,0,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Spieth, Jordan",14636,T14,4,Augusta National Golf Club,14,72,1,12:40pm,70,0.052,0.999,0.234,0.791,2.024,2.075,307.6,0.786,0.667,0.75,41.974,39.807,3,3,0,5,10,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Matsuyama, Hideki",13562,T21,1,Augusta National Golf Club,14,72,1,1:23pm,73,-1.41,1.563,-0.201,0.638,2.0,0.589,307.9,0.714,0.833,0.5,121.621,30.874,5,6,0,2,14,1,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Matsuyama, Hideki",13562,T21,2,Augusta National Golf Club,14,72,1,10:15am,68,-1.851,0.501,4.503,1.521,6.524,4.674,300.4,0.929,0.889,0.667,11.385,27.366,4,3,1,4,11,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Matsuyama, Hideki",13562,T21,3,Augusta National Golf Club,14,72,1,1:30pm,79,-2.586,-1.472,0.541,-3.105,-4.036,-6.623,293.6,0.5,0.611,0.556,46.27,34.518,1,10,0,0,12,5,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Matsuyama, Hideki",13562,T21,4,Augusta National Golf Club,14,72,1,9:50am,66,1.786,0.621,2.765,0.904,4.29,6.075,304.4,0.786,0.889,0.5,14.981,34.633,2,2,0,7,10,1,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Berger, Daniel",17606,T21,1,Augusta National Golf Club,14,72,1,12:22pm,71,0.381,1.578,0.532,0.098,2.208,2.589,303.5,0.857,0.722,0.667,62.267,41.023,3,5,0,3,13,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Berger, Daniel",17606,T21,2,Augusta National Golf Club,14,72,1,9:14am,73,0.447,-1.415,0.528,0.113,-0.774,-0.326,286.4,0.857,0.667,0.5,57.831,29.441,2,2,0,2,13,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Berger, Daniel",17606,T21,3,Augusta National Golf Club,14,72,1,12:00pm,73,-1.366,-0.322,0.143,0.922,0.743,-0.623,298.0,0.929,0.722,0.556,,41.259,1,3,0,3,11,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Berger, Daniel",17606,T21,4,Augusta National Golf Club,14,72,1,11:30am,69,0.804,-0.379,2.407,0.243,2.271,3.075,298.8,0.714,0.778,0.333,104.575,45.214,9,2,0,5,11,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Riley, Davis",19872,T21,1,Augusta National Golf Club,14,72,1,7:40am,73,0.089,-0.142,2.227,-1.584,0.501,0.589,302.1,0.5,0.611,0.25,36.071,35.598,2,7,0,5,7,6,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Riley, Davis",19872,T21,2,Augusta National Golf Club,14,72,1,10:48am,69,1.595,0.574,1.395,0.109,2.079,3.674,305.7,0.786,0.667,0.75,39.697,43.042,6,2,0,4,13,1,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Riley, Davis",19872,T21,3,Augusta National Golf Club,14,72,1,1:00pm,75,-1.635,-1.656,2.298,-1.629,-0.987,-2.623,299.4,0.714,0.667,0.429,,28.191,3,7,0,2,12,3,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Riley, Davis",19872,T21,4,Augusta National Golf Club,14,72,1,11:20am,69,1.34,0.546,0.069,1.12,1.735,3.075,308.4,0.857,0.667,0.875,41.542,51.855,2,3,0,5,11,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hovland, Viktor",18841,T21,1,Augusta National Golf Club,14,72,1,1:01pm,71,2.021,-0.923,1.564,-0.072,0.569,2.589,302.1,0.714,0.722,0.429,71.218,37.284,5,2,0,5,10,2,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hovland, Viktor",18841,T21,2,Augusta National Golf Club,14,72,1,9:47am,69,1.945,-0.469,3.133,-0.936,1.728,3.674,298.1,0.714,0.611,0.571,55.647,24.902,4,3,0,6,9,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hovland, Viktor",18841,T21,3,Augusta National Golf Club,14,72,1,2:00pm,73,0.849,0.006,-1.765,0.288,-1.471,-0.623,309.4,0.857,0.556,0.636,47.228,40.576,4,5,0,5,7,6,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Hovland, Viktor",18841,T21,4,Augusta National Golf Club,14,72,1,1:10pm,73,-2.155,1.214,1.036,-1.02,1.231,-0.925,301.8,0.643,0.667,0.75,47.739,36.656,4,9,1,2,10,5,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"An, Byeong Hun",14459,T21,1,Augusta National Golf Club,14,72,1,9:25am,74,1.17,1.025,-2.417,-0.188,-1.58,-0.411,305.9,0.643,0.556,0.7,70.632,32.105,2,8,0,4,9,4,1
pga,2025,2025,2025-04-13,Masters Tournament,14,"An, Byeong Hun",14459,T21,2,Augusta National Golf Club,14,72,1,12:33pm,71,-1.273,1.671,0.256,1.02,2.947,1.674,307.7,0.786,0.667,0.667,138.427,29.024,5,5,0,4,11,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"An, Byeong Hun",14459,T21,3,Augusta National Golf Club,14,72,1,11:20am,70,-2.551,0.941,3.43,0.558,4.928,2.377,311.3,0.786,0.722,0.5,34.961,31.008,5,3,0,6,8,4,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"An, Byeong Hun",14459,T21,4,Augusta National Golf Club,14,72,1,12:30pm,71,1.546,-0.376,-0.333,0.239,-0.471,1.075,317.3,0.571,0.611,0.889,57.028,46.049,1,4,0,3,13,2,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Fleetwood, Tommy",12294,T21,1,Augusta National Golf Club,14,72,1,1:34pm,73,-2.978,0.782,2.091,0.695,3.568,0.589,299.8,0.857,0.667,0.571,135.2,44.244,5,3,0,2,13,3,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Fleetwood, Tommy",12294,T21,2,Augusta National Golf Club,14,72,1,10:26am,69,0.147,2.387,1.187,-0.047,3.527,3.674,291.2,0.786,0.667,0.857,34.517,30.63,2,2,0,4,13,1,0
pga,2025,2025,2025-04-13,Masters Tournament,14,"Fleetwood, Tommy",12294,T21,3,Augusta National Golf Club,14,72,1,1:10pm,75,-1.979,1.637,-3.464,1.183,-0.644,-2.623,299.6,1.0,0.444,0.583,,48.31,2,5,0,2,11,5,0
